epoch,loss
0.016666666666666666,3887.98681640625
0.03333333333333333,3469.06201171875
0.05,3316.5107421875
0.06666666666666667,3053.899658203125
0.08333333333333333,2777.802734375
0.1,2623.146484375
0.11666666666666667,2398.359375
0.13333333333333333,2234.660888671875
0.15,1966.9234619140625
0.16666666666666666,1664.9061279296875
0.18333333333333332,1349.6339111328125
0.2,1232.473388671875
0.21666666666666667,1042.68798828125
0.23333333333333334,920.0209350585938
0.25,882.86279296875
0.26666666666666666,876.1727294921875
0.2833333333333333,835.8829345703125
0.3,834.9965209960938
0.31666666666666665,729.1482543945312
0.3333333333333333,655.4130859375
0.35,606.3846435546875
0.36666666666666664,514.1610717773438
0.38333333333333336,487.60125732421875
0.4,482.9338684082031
0.4166666666666667,488.0811462402344
0.43333333333333335,486.03533935546875
0.45,489.968017578125
0.4666666666666667,455.63568115234375
0.48333333333333334,484.941162109375
0.5,448.1089782714844
0.5166666666666667,446.9700622558594
0.5333333333333333,408.7242736816406
0.55,458.166015625
0.5666666666666667,448.75128173828125
0.5833333333333334,396.56781005859375
0.6,422.0633239746094
0.6166666666666667,374.50299072265625
0.6333333333333333,393.1489562988281
0.65,419.9286193847656
0.6666666666666666,392.7436828613281
0.6833333333333333,386.8542785644531
0.7,403.6759033203125
0.7166666666666667,351.1442565917969
0.7333333333333333,355.2613830566406
0.75,310.69384765625
0.7666666666666667,348.4787292480469
0.7833333333333333,312.3730163574219
0.8,308.439697265625
0.8166666666666667,310.88140869140625
0.8333333333333334,336.21722412109375
0.85,325.474365234375
0.8666666666666667,321.1268310546875
0.8833333333333333,335.1946716308594
0.9,257.0331726074219
0.9166666666666666,286.1819152832031
0.9333333333333333,300.9230651855469
0.95,306.7215270996094
0.9666666666666667,259.343017578125
0.9833333333333333,279.81634521484375
1.0,309.78057861328125
1.0166666666666666,286.1457824707031
1.0333333333333334,272.7193603515625
1.05,277.9709777832031
1.0666666666666667,248.9579315185547
1.0833333333333333,281.726806640625
1.1,215.4755401611328
1.1166666666666667,298.85125732421875
1.1333333333333333,254.58990478515625
1.15,243.37466430664062
1.1666666666666667,259.92657470703125
1.1833333333333333,223.35545349121094
1.2,222.4298553466797
1.2166666666666668,231.8691864013672
1.2333333333333334,239.173095703125
1.25,217.88800048828125
1.2666666666666666,240.07635498046875
1.2833333333333332,262.2844543457031
1.3,235.01153564453125
1.3166666666666667,200.95249938964844
1.3333333333333333,210.93768310546875
1.35,214.16326904296875
1.3666666666666667,193.67898559570312
1.3833333333333333,203.7340087890625
1.4,214.39297485351562
1.4166666666666667,226.75582885742188
1.4333333333333333,221.7714385986328
1.45,227.86480712890625
1.4666666666666668,204.16802978515625
1.4833333333333334,209.10203552246094
1.5,208.57693481445312
1.5166666666666666,197.0182647705078
1.5333333333333332,165.37551879882812
1.55,208.3614044189453
1.5666666666666667,191.21029663085938
1.5833333333333335,172.1667022705078
1.6,197.26930236816406
1.6166666666666667,166.45697021484375
1.6333333333333333,187.88150024414062
1.65,199.6099090576172
1.6666666666666665,185.38331604003906
1.6833333333333333,189.88673400878906
1.7,186.20291137695312
1.7166666666666668,170.5620880126953
1.7333333333333334,169.92117309570312
1.75,164.88189697265625
1.7666666666666666,158.0479278564453
1.7833333333333332,149.7859649658203
1.8,160.0133056640625
1.8166666666666667,158.92919921875
1.8333333333333335,178.58453369140625
1.85,153.3628692626953
1.8666666666666667,164.39712524414062
1.8833333333333333,175.53787231445312
1.9,132.88792419433594
1.9166666666666665,139.9313201904297
1.9333333333333333,150.89944458007812
1.95,152.74478149414062
1.9666666666666668,133.450439453125
1.9833333333333334,137.61915588378906
2.0,170.6777801513672
2.0166666666666666,146.13563537597656
2.033333333333333,146.9035186767578
2.05,143.34756469726562
2.066666666666667,141.60433959960938
2.0833333333333335,159.6048126220703
2.1,118.24323272705078
2.1166666666666667,160.5469512939453
2.1333333333333333,141.62521362304688
2.15,133.9766082763672
2.1666666666666665,145.30126953125
2.183333333333333,133.9359588623047
2.2,125.24640655517578
2.216666666666667,138.376953125
2.2333333333333334,136.86363220214844
2.25,126.9876480102539
2.2666666666666666,142.50942993164062
2.283333333333333,149.0101318359375
2.3,139.56674194335938
2.3166666666666664,119.4390869140625
2.3333333333333335,124.43916320800781
2.35,132.46746826171875
2.3666666666666667,116.35763549804688
2.3833333333333333,124.51963806152344
2.4,135.2234649658203
2.4166666666666665,139.1211700439453
2.4333333333333336,136.75146484375
2.45,140.82290649414062
2.466666666666667,126.35133361816406
2.4833333333333334,125.32115173339844
2.5,134.53164672851562
2.5166666666666666,123.76148223876953
2.533333333333333,105.35736846923828
2.55,133.59654235839844
2.5666666666666664,124.28451538085938
2.5833333333333335,114.85807037353516
2.6,129.07073974609375
2.6166666666666667,107.03324127197266
2.6333333333333333,122.05320739746094
2.65,131.00009155273438
2.6666666666666665,120.06652069091797
2.6833333333333336,126.35655212402344
2.7,123.49707794189453
2.716666666666667,118.77130126953125
2.7333333333333334,115.03960418701172
2.75,110.30059814453125
2.7666666666666666,105.80931854248047
2.783333333333333,105.2877197265625
2.8,110.27823638916016
2.8166666666666664,112.66190338134766
2.8333333333333335,123.38969421386719
2.85,107.20610046386719
2.8666666666666667,116.38826751708984
2.8833333333333333,125.2125015258789
2.9,98.1229476928711
2.9166666666666665,101.01109313964844
2.9333333333333336,108.72076416015625
2.95,111.19397735595703
2.966666666666667,97.03533935546875
2.9833333333333334,100.59928131103516
3.0,130.86537170410156
3.0166666666666666,110.92506408691406
3.033333333333333,108.48193359375
3.05,109.3604507446289
3.066666666666667,112.17259979248047
3.0833333333333335,123.56777954101562
3.1,94.27191162109375
3.1166666666666667,122.55591583251953
3.1333333333333333,110.73172760009766
3.15,105.11119842529297
3.1666666666666665,113.88053131103516
3.183333333333333,107.66899108886719
3.2,97.81886291503906
3.216666666666667,111.05510711669922
3.2333333333333334,108.29521942138672
3.25,104.76033782958984
3.2666666666666666,116.58340454101562
3.283333333333333,119.9256820678711
3.3,112.16954803466797
3.3166666666666664,98.17742156982422
3.3333333333333335,101.56261444091797
3.35,109.33636474609375
3.3666666666666667,95.73551177978516
3.3833333333333333,102.91950225830078
3.4,110.21604919433594
3.4166666666666665,116.42208099365234
3.4333333333333336,112.83379364013672
3.45,116.43386840820312
3.466666666666667,105.990234375
3.4833333333333334,105.0965347290039
3.5,112.81702423095703
3.5166666666666666,106.03716278076172
3.533333333333333,88.76979064941406
3.55,113.13777923583984
3.5666666666666664,105.52014923095703
3.5833333333333335,97.9335708618164
3.6,109.70452117919922
3.6166666666666667,91.1662826538086
3.6333333333333333,103.32203674316406
3.65,112.19537353515625
3.6666666666666665,102.52771759033203
3.6833333333333336,107.57343292236328
3.7,104.37128448486328
3.716666666666667,101.32470703125
3.7333333333333334,96.07560729980469
3.75,93.93820190429688
3.7666666666666666,89.7483901977539
3.783333333333333,89.84356689453125
3.8,94.26911926269531
3.8166666666666664,97.40271759033203
3.8333333333333335,105.00496673583984
3.85,93.11962127685547
3.8666666666666667,99.6700210571289
3.8833333333333333,105.69947052001953
3.9,84.57798767089844
3.9166666666666665,87.43477630615234
3.9333333333333336,92.99585723876953
3.95,94.79240417480469
3.966666666666667,84.54312133789062
3.9833333333333334,86.38296508789062
4.0,113.88080596923828
4.016666666666667,96.193603515625
4.033333333333333,93.86906433105469
4.05,95.24627685546875
4.066666666666666,95.64610290527344
4.083333333333333,106.27314758300781
4.1,81.82109069824219
4.116666666666666,104.96454620361328
4.133333333333334,95.38178253173828
4.15,90.01254272460938
4.166666666666667,99.68740844726562
4.183333333333334,92.2683334350586
4.2,83.40483093261719
4.216666666666667,94.85411834716797
4.233333333333333,92.98056030273438
4.25,90.79530334472656
4.266666666666667,101.71382141113281
4.283333333333333,103.67974090576172
4.3,96.4666519165039
4.316666666666666,84.68228149414062
4.333333333333333,87.1871337890625
4.35,95.05048370361328
4.366666666666666,83.22551727294922
4.383333333333334,89.31038665771484
4.4,93.68120574951172
4.416666666666667,101.05363464355469
4.433333333333334,96.918212890625
4.45,100.45664978027344
4.466666666666667,92.4556655883789
4.483333333333333,91.50360107421875
4.5,98.05860137939453
4.516666666666667,93.43479919433594
4.533333333333333,77.21097564697266
4.55,98.23992156982422
4.566666666666666,91.95359802246094
4.583333333333333,85.72868347167969
4.6,96.57832336425781
4.616666666666667,80.08650207519531
4.633333333333333,89.50579833984375
4.65,98.1860580444336
4.666666666666667,89.67465209960938
4.683333333333334,93.96546173095703
4.7,90.73192596435547
4.716666666666667,88.92034149169922
4.733333333333333,82.60713195800781
4.75,82.25096893310547
4.766666666666667,78.1361312866211
4.783333333333333,78.44219207763672
4.8,82.96835327148438
4.816666666666666,85.71217346191406
4.833333333333333,91.53848266601562
4.85,82.47535705566406
4.866666666666667,88.4129867553711
4.883333333333333,91.96089172363281
4.9,74.73421478271484
4.916666666666667,78.28103637695312
4.933333333333334,81.6490478515625
4.95,83.30916595458984
4.966666666666667,75.34090423583984
4.983333333333333,76.14299011230469
5.0,101.6663818359375
5.016666666666667,85.70055389404297
5.033333333333333,83.06974792480469
5.05,85.02330017089844
5.066666666666666,84.07171630859375
5.083333333333333,94.00569915771484
5.1,73.22047424316406
5.116666666666666,93.05065155029297
5.133333333333334,84.36814880371094
5.15,79.99439239501953
5.166666666666667,89.90850067138672
5.183333333333334,82.12974548339844
5.2,73.8115234375
5.216666666666667,83.6713638305664
5.233333333333333,82.89939880371094
5.25,81.38145446777344
5.266666666666667,91.58726501464844
5.283333333333333,92.54512023925781
5.3,85.87716674804688
5.316666666666666,75.77796936035156
5.333333333333333,77.74806213378906
5.35,85.10549926757812
5.366666666666666,75.07540130615234
5.383333333333334,80.03434753417969
5.4,83.60395050048828
5.416666666666667,91.14213562011719
5.433333333333334,86.43453979492188
5.45,89.56950378417969
5.466666666666667,83.67526245117188
5.483333333333333,82.68405151367188
5.5,88.8863296508789
5.516666666666667,84.6138916015625
5.533333333333333,69.60323333740234
5.55,88.43187713623047
5.566666666666666,83.13433074951172
5.583333333333333,78.26937103271484
5.6,87.8182373046875
5.616666666666667,72.78714752197266
5.633333333333333,80.59500885009766
5.65,89.40516662597656
5.666666666666667,81.9619140625
5.683333333333334,85.007568359375
5.7,82.21112823486328
5.716666666666667,80.98080444335938
5.733333333333333,74.52518463134766
5.75,74.88348388671875
5.766666666666667,71.2358169555664
5.783333333333333,71.04403686523438
5.8,75.64962768554688
5.816666666666666,78.37117004394531
5.833333333333333,83.33935546875
5.85,75.63142395019531
5.866666666666667,80.85993194580078
5.883333333333333,83.55270385742188
5.9,68.74951934814453
5.916666666666667,72.57103729248047
5.933333333333334,74.2469482421875
5.95,76.08155822753906
5.966666666666667,69.564697265625
5.983333333333333,69.82272338867188
6.0,93.0919189453125
6.016666666666667,78.57921600341797
6.033333333333333,75.91338348388672
6.05,78.40750885009766
